Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
66,25,DanielsMS,10,11,4,24,-6,47,40,1.175,27,0,0.266666666667,53,44,1.20454545455,24,0.675675675676,3,0.266666666667,0.942342342342,0.675675675676,3,0,2,25,E Frontier Div 1,13,Frontier,BraggR
66,25,DannerS,10,10,5,24,-1,62,54,1.14814814815,25,0,0.375,63,54,1.16666666667,27,0.7,-2,0.375,1.075,0.7,0,1,7,15,E Sugarloaf Div 2,11,Sugarloaf,LutherS
66,25,DansoJ,12,11,2,22,13,96,69,1.39130434783,34,0,0.547619047619,83,55,1.50909090909,38,0.493333333333,-4,0.547619047619,1.04095238095,0.493333333333,3,4,10,6,R Maritime Div 1,17,Maritime,BruceM
66,25,daRochaM,10,12,3,22,-24,89,65,1.36923076923,42,0,0.451388888889,113,78,1.44871794872,48,0.538461538462,-6,0.451388888889,0.98985042735,0.538461538462,0,1,8,6,D Maritime Div 1,22,Maritime,BruceM
66,25,DashN,16,8,1,33,29,121,87,1.3908045977,44,0,0.58,92,65,1.41538461538,42,0.557894736842,2,0.58,1.13789473684,0.557894736842,1,0,10,9,R Coastal Div 1,6,Coastal,ReynaldoA
66,25,DaslerPC,11,10,4,26,8,60,53,1.1320754717,28,0,0.353333333333,52,45,1.15555555556,25,0.691358024691,3,0.353333333333,1.04469135802,0.691358024691,0,0,4,22,E Metro Div 1,12,Metro,EtterT
66,25,DaslerR,9,14,2,19,-26,64,52,1.23076923077,32,0,0.361111111111,90,66,1.36363636364,40,0.591836734694,-8,0.361111111111,0.952947845805,0.591836734694,0,1,6,25,R Metro Div 2,17,Metro,EtterT
66,25,DavellaJ,18,5,2,38,47,100,67,1.49253731343,49,0,0.446666666667,53,50,1.06,23,0.744444444444,26,0.446666666667,1.19111111111,0.744444444444,2,0,11,19,E Meridian Div 2,2,Meridian,PearsonA
66,25,DavidJ,10,13,2,19,-30,78,63,1.2380952381,27,0,0.477272727273,108,74,1.45945945946,47,0.53,-20,0.477272727273,1.00727272727,0.53,1,3,6,16,C Midland Div 2,19,Midland,BennettT
66,25,DavidsonB,19,5,1,39,42,88,71,1.23943661972,32,0,0.473333333333,46,39,1.17948717949,27,0.658227848101,5,0.473333333333,1.13156118143,0.658227848101,1,0,6,11,E Sequoia Div 1,2,Sequoia,TanJ
66,25,DavidsonBS,14,8,3,31,25,110,74,1.48648648649,51,0,0.493333333333,85,63,1.34920634921,36,0.604395604396,15,0.493333333333,1.09772893773,0.604395604396,2,0,10,18,R Highland Div 1,5,Highland,SaundersA
66,25,DavidsonJ,10,11,4,24,-6,70,59,1.18644067797,29,0,0.393333333333,76,64,1.1875,24,0.727272727273,5,0.393333333333,1.12060606061,0.727272727273,1,0,5,6,D Highland Div 1,17,Highland,CrosslandC
66,25,DavidsonW,9,12,4,21,-23,55,47,1.17021276596,28,0,0.326388888889,78,60,1.3,39,0.617647058824,-11,0.326388888889,0.944035947712,0.617647058824,0,1,5,21,D Sequoia Div 1,23,Sequoia,TanJ
66,25,DaviesML,18,5,2,38,88,163,109,1.49541284404,43,0,0.726666666667,75,55,1.36363636364,34,0.590361445783,9,0.726666666667,1.31702811245,0.590361445783,3,0,12,4,R Seaboard Div 1,2,Seaboard,LevyJ
66,25,DavisA,8,15,2,17,-8,63,55,1.14545454545,27,0,0.381944444444,71,61,1.16393442623,27,0.715789473684,0,0.381944444444,1.09773391813,0.715789473684,2,1,4,11,E Central Div 1,22,Central,DavisMJ
66,25,DavisAS,8,15,2,18,-15,70,62,1.12903225806,29,0,0.413333333333,85,67,1.26865671642,33,0.659793814433,-4,0.413333333333,1.07312714777,0.659793814433,1,0,5,11,D Horizon Div 3,19,Horizon,DimitriCRob
66,25,DavisC,13,8,4,30,18,141,98,1.4387755102,39,0,0.653333333333,123,92,1.33695652174,32,0.659574468085,7,0.653333333333,1.31290780142,0.659574468085,0,0,15,19,B Seaboard,7,Seaboard,CorbblahJ
66,25,DavisC2,3,22,0,4,-73,14,11,1.27272727273,12,0,0.0797101449275,87,65,1.33846153846,27,0.64,-15,0.0797101449275,0.719710144928,0.64,2,2,1,2,R Horizon Div 1,26,Horizon,DimitriCRob
66,25,DavisCi,10,10,5,25,-1,57,48,1.1875,28,0,0.32,58,53,1.09433962264,22,0.747126436782,6,0.32,1.06712643678,0.747126436782,3,0,3,18,E Horizon Div 1,14,Horizon,DimitriCRob
66,25,DavisD,11,10,4,26,5,108,87,1.24137931034,30,0,0.58,103,79,1.30379746835,31,0.666666666667,-1,0.58,1.24666666667,0.666666666667,1,0,7,18,C Horizon Div 2,8,Horizon,DimitriCRob
66,25,DavisJ84,7,13,5,19,-14,43,40,1.075,23,0,0.266666666667,57,45,1.26666666667,30,0.62962962963,-7,0.266666666667,0.896296296296,0.62962962963,1,0,3,20,E Sequoia Div 1,22,Sequoia,SorensonG
66,25,DavisMJ,10,7,8,28,0,62,60,1.03333333333,25,0,0.4,62,52,1.19230769231,26,0.690476190476,-1,0.4,1.09047619048,0.690476190476,2,0,3,22,E Central Div 1,11,Central,DavisMJ
66,25,DavisN,14,9,2,30,15,102,87,1.1724137931,22,0,0.58,87,72,1.20833333333,27,0.71875,-5,0.58,1.29875,0.71875,1,0,6,5,C Skyline Div 2,7,Skyline,PeskinK
66,25,DavisND,10,13,2,22,-2,62,43,1.44186046512,41,0,0.286666666667,64,55,1.16363636364,24,0.717647058824,17,0.286666666667,1.00431372549,0.717647058824,0,0,9,21,E Horizon Div 3,14,Horizon,BundroR
66,25,DavisP,13,8,4,29,14,148,106,1.39622641509,29,0,0.736111111111,134,102,1.3137254902,17,0.763888888889,12,0.736111111111,1.5,0.763888888889,1,1,13,2,A Sugarloaf,9,Sugarloaf,LuK
66,25,DavisR,7,13,5,19,-16,89,75,1.18666666667,27,0,0.5,105,79,1.32911392405,39,0.628571428571,-12,0.5,1.12857142857,0.628571428571,0,0,4,15,D Metro Div 1,24,Metro,JankowskiE
66,25,DavisR2D2,6,17,2,14,-66,30,26,1.15384615385,22,0,0.173333333333,96,66,1.45454545455,34,0.540540540541,-12,0.173333333333,0.713873873874,0.540540540541,2,0,2,24,R Skyline Div 2,23,Skyline,HorwitzJ
66,25,DavisR3,7,14,4,18,-25,64,47,1.36170212766,36,0,0.313333333333,89,67,1.32835820896,36,0.621052631579,0,0.313333333333,0.934385964912,0.621052631579,0,0,7,20,R Sequoia Div 1,21,Sequoia,SorensonG
66,25,DavisSA,6,17,2,14,-26,135,105,1.28571428571,19,0,0.7,161,113,1.42477876106,30,0.61038961039,-11,0.7,1.31038961039,0.61038961039,0,0,6,6,A Coastal,24,Coastal,RipsteinE
66,25,DavisT,9,12,4,22,-14,57,53,1.07547169811,27,0,0.353333333333,71,59,1.20338983051,30,0.684210526316,-3,0.353333333333,1.03754385965,0.684210526316,0,0,5,28,E Skyline Div 2,17,Skyline,HorwitzJ
66,25,DawsonK,10,12,3,23,-13,111,86,1.29069767442,33,0,0.573333333333,124,100,1.24,21,0.776595744681,12,0.573333333333,1.34992907801,0.776595744681,0,0,10,15,A Corridor,20,Corridor,BreedingJ
66,25,DawsonKatya,12,8,5,29,19,103,82,1.25609756098,30,0,0.546666666667,84,73,1.15068493151,22,0.768421052632,8,0.546666666667,1.3150877193,0.768421052632,1,0,9,18,C Skyline Div 1,5,Skyline,DubnerJ
66,25,DayP,8,16,1,17,-36,48,46,1.04347826087,22,0,0.306666666667,84,49,1.71428571429,51,0.37037037037,-29,0.306666666667,0.677037037037,0.37037037037,2,0,2,20,E Horizon Div 3,21,Horizon,BundroR
66,25,DazetS,8,12,5,20,-14,47,40,1.175,26,0,0.277777777778,61,51,1.19607843137,34,0.656565656566,-8,0.277777777778,0.934343434343,0.656565656566,0,1,2,21,E Corridor Div 1,19,Corridor,KochanB
66,25,De BourgoingE,1,23,1,-10,-83,21,16,1.3125,14,0,0.222222222222,104,65,1.6,52,0.428571428571,-38,0.222222222222,0.650793650794,0.428571428571,0,13,2,6,R Maritime Div 1,30,Maritime,WolpertL
66,25,De CauxB,16,3,6,38,36,134,104,1.28846153846,23,0,0.693333333333,98,81,1.20987654321,26,0.737373737374,-3,0.693333333333,1.43070707071,0.737373737374,0,0,10,6,C Meridian Div 2,1,Meridian,HegertyA
66,25,De GroofC,10,12,3,22,-18,58,43,1.3488372093,31,0,0.298611111111,76,57,1.33333333333,32,0.614457831325,-1,0.298611111111,0.913068942436,0.614457831325,4,1,6,18,R Central Div 1,15,Central,ZuffranieriJ
66,25,de PablosJ,8,13,4,17,-34,90,72,1.25,29,0,0.545454545455,124,86,1.44186046512,47,0.548076923077,-18,0.545454545455,1.09353146853,0.548076923077,0,3,7,9,B Corridor,23,Corridor,JohnsonW
66,25,DeanD,10,13,2,22,-9,89,64,1.390625,44,0,0.426666666667,98,72,1.36111111111,37,0.606382978723,7,0.426666666667,1.03304964539,0.606382978723,1,0,10,19,R Metro Div 2,15,Metro,WechtB
66,25,DearingR,4,16,5,13,-32,103,89,1.15730337079,18,0,0.593333333333,135,101,1.33663366337,28,0.685393258427,-10,0.593333333333,1.27872659176,0.685393258427,0,0,5,18,B Seaboard,26,Seaboard,CorbblahJ
66,25,DebU,10,13,2,19,-30,130,98,1.32653061224,17,0,0.742424242424,160,112,1.42857142857,29,0.608108108108,-12,0.742424242424,1.35053235053,0.608108108108,0,3,9,6,A Seaboard,21,Seaboard,LangeR
66,25,DeekerA,10,12,3,23,-11,107,88,1.21590909091,27,0,0.586666666667,118,94,1.25531914894,25,0.739583333333,2,0.586666666667,1.32625,0.739583333333,0,0,6,9,B Sugarloaf,16,Sugarloaf,StoneE
66,25,DeenerE,13,10,2,28,6,120,92,1.30434782609,36,0,0.613333333333,114,83,1.3734939759,44,0.596330275229,-8,0.613333333333,1.20966360856,0.596330275229,0,0,12,11,C Sequoia Div 2,8,Sequoia,SheikoS
66,25,DeFordN,8,10,7,23,3,70,52,1.34615384615,38,0,0.346666666667,67,57,1.17543859649,31,0.686868686869,7,0.346666666667,1.03353535354,0.686868686869,0,0,4,12,D Metro Div 2,15,Metro,DeFordN
66,25,DeFurioA,13,7,5,31,19,109,76,1.43421052632,44,0,0.506666666667,90,71,1.2676056338,35,0.660194174757,9,0.506666666667,1.16686084142,0.660194174757,1,0,12,19,D Horizon Div 3,6,Horizon,DimitriCRob
66,25,DeGraciaS,19,3,3,41,64,169,117,1.44444444444,31,0,0.78,105,75,1.4,38,0.582417582418,-7,0.78,1.36241758242,0.582417582418,1,0,15,7,R Sequoia Div 2,2,Sequoia,YoungS
66,25,Degroofd,9,13,3,12,-29,69,56,1.23214285714,18,0,0.583333333333,98,70,1.4,42,0.571428571429,-24,0.583333333333,1.15476190476,0.571428571429,0,9,3,13,R Central Div 1,21,Central,ZuffranieriJ
66,25,DelBalzoJess,4,16,5,13,-34,35,28,1.25,28,0,0.186666666667,69,57,1.21052631579,29,0.681318681319,-1,0.186666666667,0.867985347985,0.681318681319,0,0,3,20,E Metro Div 1,27,Metro,VainieriC
66,25,DelfsB,8,12,5,21,-6,51,44,1.15909090909,24,0,0.293333333333,57,53,1.07547169811,24,0.741935483871,0,0.293333333333,1.0352688172,0.741935483871,0,0,5,13,E Sequoia Div 1,19,Sequoia,SorensonG
66,25,DelloroC,9,16,0,17,-14,68,54,1.25925925926,36,0,0.375,82,63,1.30158730159,32,0.640449438202,4,0.375,1.0154494382,0.640449438202,2,1,5,22,R Maritime Div 2,18,Maritime,TowJ
66,25,DelmanB,13,4,8,34,29,110,81,1.35802469136,41,0,0.54,81,69,1.17391304348,28,0.722772277228,13,0.54,1.26277227723,0.722772277228,1,0,9,18,D Sugarloaf Div 1,2,Sugarloaf,Gillard-ByersN
66,25,DeLoachA,13,10,2,26,-2,84,59,1.42372881356,37,0,0.427536231884,86,62,1.38709677419,36,0.581395348837,1,0.427536231884,1.00893158072,0.581395348837,1,2,10,16,R Highland Div 2,12,Highland,Rebassoo
66,25,DeLoachPE,9,12,4,22,-13,49,40,1.225,29,0,0.266666666667,62,52,1.19230769231,27,0.686046511628,2,0.266666666667,0.952713178295,0.686046511628,2,0,4,28,E Highland Div 2,21,Highland,Rebassoo
66,25,DeloreyJ,5,15,5,15,-33,74,56,1.32142857143,37,0,0.373333333333,107,83,1.28915662651,30,0.684210526316,7,0.373333333333,1.05754385965,0.684210526316,1,0,7,26,C Coastal,32,Coastal,ChaneskiJ
66,25,DenHartogJ,10,11,4,24,-3,129,98,1.31632653061,29,0,0.653333333333,132,100,1.32,30,0.6875,-1,0.653333333333,1.34083333333,0.6875,0,0,13,10,B Skyline,18,Skyline,HorwitzJ
66,25,DennisD,16,6,3,35,34,148,101,1.46534653465,45,0,0.673333333333,114,87,1.31034482759,33,0.666666666667,12,0.673333333333,1.34,0.666666666667,0,0,14,17,B Sugarloaf,2,Sugarloaf,LuK
66,25,DennisE,9,13,3,14,0,73,53,1.37735849057,29,0,0.490740740741,73,54,1.35185185185,38,0.586956521739,-9,0.490740740741,1.07769726248,0.586956521739,0,7,6,12,E Horizon Div 2,23,Horizon,Hattman
66,25,DennyNS,15,8,2,29,12,77,59,1.30508474576,32,0,0.44696969697,65,48,1.35416666667,35,0.583333333333,-3,0.44696969697,1.0303030303,0.583333333333,1,3,6,13,E Pacific Div 1,9,Pacific,DouganB
66,25,DensmoreD,14,7,4,32,20,132,99,1.33333333333,29,0,0.66,112,90,1.24444444444,29,0.721153846154,0,0.66,1.38115384615,0.721153846154,0,0,9,7,C Pacific Div 2,4,Pacific,KaltenbaughS
66,25,DePaulP,9,13,3,21,-13,82,70,1.17142857143,26,0,0.466666666667,95,81,1.17283950617,24,0.762376237624,2,0.466666666667,1.22904290429,0.762376237624,0,0,6,24,C Memorial,26,Memorial,MeckL
66,25,DepetrisC,11,11,3,23,-15,72,54,1.33333333333,37,0,0.391304347826,87,63,1.38095238095,44,0.572815533981,-7,0.391304347826,0.964119881807,0.572815533981,1,2,7,6,D Corridor Div 2,14,Corridor,RafalA
66,25,DeSelbyS,10,9,6,26,10,160,107,1.4953271028,43,0,0.713333333333,150,111,1.35135135135,20,0.72602739726,23,0.713333333333,1.43936073059,0.72602739726,1,0,18,8,A Sugarloaf,13,Sugarloaf,EdwardsG
66,25,DesproisD,12,10,3,27,12,70,62,1.12903225806,25,0,0.413333333333,58,62,0.935483870968,11,0.880434782609,14,0.413333333333,1.29376811594,0.880434782609,1,0,5,21,D Maritime Div 2,13,Maritime,KettlerM
66,25,DeTuraM,11,11,3,25,3,99,72,1.375,42,0,0.48,96,75,1.28,30,0.677419354839,12,0.48,1.15741935484,0.677419354839,0,0,9,14,C Midland Div 1,11,Midland,DeTuraM
66,25,DeulofeutR,16,6,3,34,27,98,80,1.225,28,0,0.555555555556,71,53,1.33962264151,38,0.591397849462,-10,0.555555555556,1.14695340502,0.591397849462,0,1,4,6,D Coastal Div 2,4,Coastal,ShukanD
66,25,DeutschH,8,14,3,18,-20,135,100,1.35,27,0,0.694444444444,155,107,1.44859813084,18,0.617021276596,9,0.694444444444,1.31146572104,0.617021276596,3,1,10,3,A Horizon,26,Horizon,BlosverenJ
66,25,DeValliereN,9,12,4,21,-1,83,63,1.31746031746,38,0,0.4375,84,55,1.52727272727,39,0.48,-1,0.4375,0.9175,0.48,3,1,8,14,R Frontier Div 1,15,Frontier,BraggR
66,25,DeveauA,16,8,1,31,13,111,73,1.52054794521,50,0,0.528985507246,98,71,1.38028169014,35,0.597701149425,15,0.528985507246,1.12668665667,0.597701149425,2,2,12,15,D Central Div 1,5,Central,JastrzebskiS
66,25,DevesonM,9,9,7,24,3,122,87,1.40229885057,41,0,0.604166666667,119,93,1.27956989247,23,0.735632183908,18,0.604166666667,1.33979885057,0.735632183908,0,1,12,17,B Metro,11,Metro,HightowerT
66,25,DevittR,19,4,2,40,87,184,124,1.48387096774,29,0,0.826666666667,97,68,1.42647058824,41,0.554347826087,-12,0.826666666667,1.38101449275,0.554347826087,1,0,18,5,R Highland Div 2,3,Highland,CarrBen12
66,25,Devlin-FoltzS,8,13,4,20,-26,87,71,1.22535211268,31,0,0.473333333333,113,83,1.36144578313,38,0.616161616162,-7,0.473333333333,1.08949494949,0.616161616162,0,0,5,15,C Corridor,22,Corridor,ZuckermanD
66,25,Devlin-FoltzZ,8,14,3,17,-21,42,39,1.07692307692,19,0,0.282608695652,63,48,1.3125,33,0.607142857143,-14,0.282608695652,0.889751552795,0.607142857143,1,2,3,18,R Corridor Div 1,13,Corridor,ZuckermanD
66,25,DeYoungG,9,15,1,19,-19,57,46,1.23913043478,29,0,0.306666666667,76,57,1.33333333333,34,0.609195402299,-5,0.306666666667,0.915862068966,0.609195402299,3,0,5,15,R Central Div 1,18,Central,ZuffranieriJ
66,25,DhuwaliaR,18,1,6,42,52,200,138,1.44927536232,9,0,0.92,148,113,1.30973451327,18,0.772151898734,-9,0.92,1.69215189873,0.772151898734,0,0,22,4,A Horizon,1,Horizon,DhuwaliaR
66,25,di GiovanniJ,8,12,5,21,-14,54,41,1.31707317073,34,0,0.273333333333,68,59,1.15254237288,26,0.720430107527,8,0.273333333333,0.99376344086,0.720430107527,1,0,6,21,R Metro Div 2,16,Metro,WechtB
66,25,DiamondM,9,11,5,22,-3,78,65,1.2,31,0,0.451388888889,81,68,1.19117647059,25,0.728260869565,6,0.451388888889,1.17964975845,0.728260869565,0,1,4,20,D Metro Div 1,17,Metro,EtterT
66,25,DiazMN,8,14,3,16,-18,33,29,1.13793103448,21,0,0.219696969697,51,40,1.275,27,0.625,-6,0.219696969697,0.844696969697,0.625,1,3,3,20,E Meridian Div 1,30,Meridian,BourlaD
66,25,DiazN,6,13,6,18,-21,65,53,1.22641509434,34,0,0.353333333333,86,66,1.30303030303,31,0.647727272727,3,0.353333333333,1.00106060606,0.647727272727,2,0,5,12,R Sequoia Div 1,20,Sequoia,CapodiceN
66,25,DicksonJ,16,6,3,33,25,55,44,1.25,34,0,0.31884057971,30,30,1,20,0.714285714286,14,0.31884057971,1.033126294,0.714285714286,2,2,2,13,E Frontier Div 1,6,Frontier,WeitzmanM
66,25,DietzB,7,17,1,14,-30,35,30,1.16666666667,19,0,0.208333333333,65,54,1.2037037037,28,0.681818181818,-9,0.208333333333,0.890151515152,0.681818181818,2,1,2,23,E Frontier Div 2,27,Frontier,AlexisC
66,25,DietzE,8,12,5,21,-13,84,69,1.21739130435,30,0,0.46,97,75,1.29333333333,35,0.653465346535,-5,0.46,1.11346534653,0.653465346535,0,0,7,10,D Frontier Div 2,19,Frontier,AlexisC
66,25,DietzL,19,6,0,38,26,80,63,1.26984126984,33,0,0.42,54,46,1.17391304348,24,0.692307692308,9,0.42,1.11230769231,0.692307692308,3,0,7,18,E Frontier Div 2,1,Frontier,AlexisC
66,25,DiGiorgioN,14,6,5,33,31,86,66,1.30303030303,38,0,0.44,55,49,1.12244897959,25,0.712643678161,13,0.44,1.15264367816,0.712643678161,1,0,8,23,E Maritime Div 1,3,Maritime,DiGiorgioN
66,25,DikesJ,14,4,7,35,34,134,97,1.38144329897,35,0,0.646666666667,100,84,1.19047619048,19,0.788888888889,16,0.646666666667,1.43555555556,0.788888888889,1,0,11,12,B Metro,2,Metro,Wolov
66,25,DillonD,10,12,3,22,-10,74,62,1.1935483871,28,0,0.430555555556,84,68,1.23529411765,29,0.691489361702,-1,0.430555555556,1.12204491726,0.691489361702,0,1,7,17,D Highland Div 2,21,Highland,ShortC
66,25,DiLorenzoJ,10,12,3,22,0,48,42,1.14285714286,27,0,0.291666666667,48,44,1.09090909091,26,0.704545454545,1,0.291666666667,0.996212121212,0.704545454545,0,1,3,23,E Maritime Div 1,18,Maritime,CostelloR
66,25,DimickEastmanE,13,10,2,27,17,65,54,1.2037037037,30,0,0.375,48,43,1.11627906977,24,0.703703703704,6,0.375,1.0787037037,0.703703703704,1,1,6,18,E Sequoia Div 1,9,Sequoia,PetersonT
66,25,Dimitri-CarltonS,11,9,5,27,-2,50,50,1,22,0,0.333333333333,52,46,1.13043478261,24,0.707317073171,-2,0.333333333333,1.0406504065,0.707317073171,0,0,3,19,E Horizon Div 1,10,Horizon,DimitriCRob
66,25,DimitriCRob,9,13,3,21,-6,74,63,1.1746031746,27,0,0.42,80,68,1.17647058824,20,0.761904761905,7,0.42,1.1819047619,0.761904761905,1,0,4,25,D Horizon Div 3,16,Horizon,DimitriCRob
66,25,DimitriGE,8,12,5,21,-23,65,56,1.16071428571,31,0,0.373333333333,88,65,1.35384615385,40,0.59595959596,-9,0.373333333333,0.969292929293,0.59595959596,0,0,3,17,D Horizon Div 3,17,Horizon,DimitriCRob
66,25,DinersteinJ,12,10,3,27,21,143,109,1.3119266055,22,0,0.726666666667,122,93,1.31182795699,31,0.680412371134,-9,0.726666666667,1.4070790378,0.680412371134,0,0,12,6,B Pacific,10,Pacific,MuellerP
66,25,DinersteinM,14,7,4,32,12,77,63,1.22222222222,33,0,0.42,65,55,1.18181818182,24,0.710843373494,9,0.42,1.13084337349,0.710843373494,1,0,6,20,R Corridor Div 1,3,Corridor,StarrJ
66,25,DingJL,13,10,2,28,7,58,48,1.20833333333,32,0,0.32,51,40,1.275,26,0.628571428571,6,0.32,0.948571428571,0.628571428571,4,0,4,16,E Meridian Div 2,11,Meridian,LevyB
66,25,DionJ,9,12,4,19,-19,61,54,1.12962962963,23,0,0.409090909091,80,59,1.35593220339,38,0.591397849462,-15,0.409090909091,1.00048875855,0.591397849462,0,3,2,14,R Corridor Div 2,14,Corridor,Mizrahi
66,25,DionneA,10,12,3,23,-18,105,86,1.22093023256,27,0,0.573333333333,123,92,1.33695652174,32,0.659574468085,-5,0.573333333333,1.23290780142,0.659574468085,0,0,5,18,B Memorial,19,Memorial,SausvilleK
66,25,DittmarA,4,17,4,6,-72,64,53,1.20754716981,26,0,0.464912280702,136,95,1.43157894737,42,0.567010309278,-16,0.464912280702,1.03192258998,0.567010309278,0,6,5,4,B Midland,27,Midland,BallisterE
66,25,DittmarJ,11,8,6,28,-1,146,112,1.30357142857,20,0,0.746666666667,147,108,1.36111111111,26,0.682926829268,-6,0.746666666667,1.42959349593,0.682926829268,0,0,10,7,A Midland,10,Midland,BallisterE
66,25,DittmarK,13,11,1,27,8,109,85,1.28235294118,32,0,0.566666666667,101,81,1.24691358025,26,0.720430107527,6,0.566666666667,1.28709677419,0.720430107527,0,0,6,12,B Midland,10,Midland,BallisterE
66,25,DivinagraciaE,17,6,2,36,42,90,66,1.36363636364,42,0,0.44,48,48,1,17,0.792682926829,25,0.44,1.23268292683,0.792682926829,0,0,8,12,E Seaboard Div 1,2,Coastal,ReynaldoA
66,25,DixonA,17,2,6,40,52,95,68,1.39705882353,41,0,0.453333333333,43,39,1.10256410256,22,0.706666666667,19,0.453333333333,1.16,0.706666666667,4,0,8,22,E Frontier Div 1,1,Frontier,BraggR
66,25,DixonD,10,13,2,22,-31,127,91,1.3956043956,39,0,0.606666666667,158,118,1.33898305085,16,0.771428571429,23,0.606666666667,1.3780952381,0.771428571429,0,0,12,16,A Metro,16,Metro,MeyerS
66,25,DixonIJ,21,3,1,43,56,169,120,1.40833333333,24,0,0.8,113,83,1.36144578313,40,0.611650485437,-16,0.8,1.41165048544,0.611650485437,0,0,16,1,D Central Div 2,1,Central,WhitlockS
66,25,DixonM,9,10,6,24,-2,109,85,1.28235294118,29,0,0.566666666667,111,86,1.29069767442,34,0.673076923077,-5,0.566666666667,1.23974358974,0.673076923077,0,0,7,17,C Central,19,Central,WhitlockS
66,25,DjamanakovaA,11,10,4,25,-9,60,49,1.22448979592,32,0,0.340277777778,69,50,1.38,40,0.565217391304,-8,0.340277777778,0.905495169082,0.565217391304,2,1,3,21,R Meridian Div 1,13,Meridian,BourlaD
66,25,DlugoszD,10,12,3,23,5,90,69,1.30434782609,35,0,0.46,85,70,1.21428571429,27,0.712765957447,8,0.46,1.17276595745,0.712765957447,0,0,8,11,D Alpine Div 1,14,Alpine,PayneT
66,25,DoaneJ,10,14,1,21,-30,61,53,1.15094339623,29,0,0.353333333333,91,72,1.26388888889,28,0.688888888889,1,0.353333333333,1.04222222222,0.688888888889,2,0,3,25,C Memorial,27,Memorial,WestJ
66,25,DobbsA,12,9,4,25,-10,124,83,1.49397590361,44,0,0.628787878788,134,97,1.38144329897,34,0.626373626374,10,0.628787878788,1.25516150516,0.626373626374,0,3,15,19,A Corridor,14,Corridor,Mizrahi
66,25,DobbynP,9,13,3,21,5,64,52,1.23076923077,33,0,0.346666666667,59,48,1.22916666667,29,0.654761904762,4,0.346666666667,1.00142857143,0.654761904762,0,0,3,21,E Frontier Div 2,19,Frontier,WolfeJ
66,25,DohertyC,13,11,1,27,4,121,86,1.40697674419,38,0,0.573333333333,117,86,1.36046511628,33,0.633333333333,5,0.573333333333,1.20666666667,0.633333333333,1,0,11,12,C Sugarloaf,9,Coastal,RipsteinE
66,25,DolanPvii,1,24,0,-22,-58,4,4,1,0,0,0.666666666667,62,37,1.67567567568,45,0.415584415584,-45,0.666666666667,1.08225108225,0.415584415584,0,24,0,0,E Meridian Div 2,31,Meridian,LevyB
66,25,DolobowskyI,9,13,3,19,-23,53,43,1.23255813953,29,0,0.311594202899,76,58,1.31034482759,36,0.617021276596,-7,0.311594202899,0.928615479494,0.617021276596,1,2,4,15,E Highland Div 2,24,Highland,MaddyE
66,25,DomenickJ,16,8,1,33,27,124,87,1.42528735632,42,0,0.58,97,73,1.32876712329,37,0.626262626263,5,0.58,1.20626262626,0.626262626263,0,0,9,13,C Metro,3,Metro,FlynnR
66,25,DonahueM,7,15,3,16,-31,63,47,1.34042553191,36,0,0.326388888889,94,65,1.44615384615,40,0.540229885057,-4,0.326388888889,0.866618773946,0.540229885057,2,1,6,23,R Metro Div 2,19,Metro,WechtB
66,25,DonaldsonS,20,3,2,41,48,94,76,1.23684210526,28,0,0.527777777778,46,50,0.92,17,0.815217391304,11,0.527777777778,1.34299516908,0.815217391304,1,1,6,17,E Horizon Div 1,1,Horizon,McClaryT
66,25,DonatoM-Ceetar,9,12,4,22,-13,36,35,1.02857142857,22,0,0.233333333333,49,45,1.08888888889,26,0.707865168539,-4,0.233333333333,0.941198501873,0.707865168539,2,0,0,24,E Midland Div 1,17,Midland,KleinmanA
66,25,DoneganJ,9,11,5,22,-12,121,88,1.375,36,0,0.611111111111,133,94,1.41489361702,42,0.58,-6,0.611111111111,1.19111111111,0.58,0,1,11,18,C Maritime Div 1,18,Maritime,RosbyG
66,25,DonohueD,7,13,5,19,-14,149,108,1.37962962963,30,0,0.72,163,122,1.33606557377,12,0.8125,18,0.72,1.5325,0.8125,0,0,14,7,A Central,21,Central,JastrzebskiS
66,25,DooleyL,12,8,5,29,17,76,58,1.31034482759,38,0,0.386666666667,59,54,1.09259259259,23,0.744444444444,15,0.386666666667,1.13111111111,0.744444444444,1,0,4,23,E Alpine Div 2,10,Alpine,JohnsonP
66,25,D'OrsoC,13,9,3,29,22,128,98,1.30612244898,29,0,0.653333333333,106,86,1.23255813953,23,0.75,6,0.653333333333,1.40333333333,0.75,2,0,10,10,B Midland,5,Midland,IracaneR
66,25,Dos RemediosA,9,15,1,19,-15,102,80,1.275,32,0,0.533333333333,117,89,1.31460674157,30,0.677419354839,2,0.533333333333,1.21075268817,0.677419354839,0,0,8,14,C Horizon Div 1,23,Horizon,SimpsonF
66,25,DosterT,5,16,4,13,-27,37,37,1,21,0,0.256944444444,64,51,1.25490196078,25,0.666666666667,-4,0.256944444444,0.923611111111,0.666666666667,0,1,2,19,E Memorial Div 1,25,Memorial,RalstonJ
