Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
65,25,GiordanoJJ,6,14,5,15,-37,25,27,0.925925925926,11,0,0.195652173913,62,52,1.19230769231,24,0.7,-13,0.195652173913,0.895652173913,0.7,2,2,2,18,E Metro Div 1,29,Metro,JankowskiE
65,25,GiorgisJD,11,12,2,23,-7,88,72,1.22222222222,28,0,0.5,95,73,1.30136986301,31,0.659340659341,-3,0.5,1.15934065934,0.659340659341,0,1,6,16,D Sequoia Div 1,16,Sequoia,FryedBetaKappa
65,25,GipsonDA,11,9,5,27,17,117,86,1.36046511628,38,0,0.573333333333,100,79,1.26582278481,30,0.690721649485,8,0.573333333333,1.26405498282,0.690721649485,0,0,10,18,D Central Div 2,11,Central,von WalterH
65,25,GirolamoA,10,8,7,25,-6,163,114,1.4298245614,20,0,0.826086956522,169,118,1.43220338983,19,0.648148148148,1,0.826086956522,1.47423510467,0.648148148148,0,2,16,8,A Seaboard,16,Seaboard,MatrosM
65,25,GlazierM,2,22,1,-12,-51,14,14,1,7,0,0.291666666667,65,44,1.47727272727,42,0.511627906977,-35,0.291666666667,0.803294573643,0.511627906977,1,17,0,12,E Corridor Div 2,20,Corridor,AronoffP
65,25,GlenK,3,21,1,5,-62,31,30,1.03333333333,21,0,0.217391304348,93,67,1.38805970149,40,0.578947368421,-19,0.217391304348,0.796338672769,0.578947368421,1,2,2,24,D Sequoia Div 2,28,Sequoia,TanJ
65,25,GlenPJ,6,14,5,15,-28,44,35,1.25714285714,26,0,0.253623188406,72,55,1.30909090909,32,0.623529411765,-6,0.253623188406,0.877152600171,0.623529411765,2,2,1,19,E Sequoia Div 2,18,Sequoia,TanJ
65,25,GlickmanL,10,9,6,26,10,74,56,1.32142857143,36,0,0.373333333333,64,45,1.42222222222,32,0.549295774648,4,0.373333333333,0.922629107981,0.549295774648,4,0,8,22,R Metro Div 1,16,Metro,HightowerT
65,25,GlogowerA,11,10,4,26,7,80,62,1.29032258065,34,0,0.413333333333,73,63,1.15873015873,28,0.717171717172,6,0.413333333333,1.13050505051,0.717171717172,1,0,7,18,D Metro Div 2,11,Metro,O'Mahoney-SchwartzD
65,25,GloverA,12,12,1,20,8,75,55,1.36363636364,34,0,0.458333333333,67,54,1.24074074074,31,0.655555555556,3,0.458333333333,1.11388888889,0.655555555556,1,5,7,16,E Sequoia Div 1,16,Sequoia,ArizpeAA
65,25,GluskinJ,11,7,7,29,11,103,81,1.27160493827,33,0,0.54,92,76,1.21052631579,26,0.729166666667,7,0.54,1.26916666667,0.729166666667,2,0,7,15,D Maritime Div 1,8,Maritime,BruceM
65,25,GobetzZac,8,15,2,8,-29,50,40,1.25,15,0,0.444444444444,79,55,1.43636363636,35,0.545454545455,-20,0.444444444444,0.989898989899,0.545454545455,1,10,2,7,R Seaboard Div 1,25,Seaboard,CorbblahJ
65,25,GocheskiD,17,2,6,40,84,189,131,1.4427480916,16,0,0.873333333333,105,78,1.34615384615,27,0.653846153846,-11,0.873333333333,1.52717948718,0.653846153846,1,0,21,6,R Horizon Div 2,2,Horizon,MudrakJ
65,25,GodfreyMigod,12,10,3,27,8,126,87,1.44827586207,43,0,0.58,118,85,1.38823529412,37,0.602150537634,6,0.58,1.18215053763,0.602150537634,1,0,13,16,C Frontier,7,Frontier,BraggR
65,25,GodfreyR,9,11,5,23,-16,130,96,1.35416666667,30,0,0.64,146,112,1.30357142857,13,0.814285714286,17,0.64,1.45428571429,0.814285714286,1,0,13,12,A Maritime,16,Maritime,GodfreyR
65,25,GodwinJ,10,12,3,21,-26,49,43,1.13953488372,24,0,0.311594202899,75,59,1.27118644068,20,0.701492537313,4,0.311594202899,1.01308674021,0.701492537313,4,2,2,31,R Seaboard Div 1,16,Seaboard,KalafS
65,25,GoetzM,18,7,0,36,39,100,75,1.33333333333,41,0,0.5,61,55,1.10909090909,23,0.741573033708,18,0.5,1.24157303371,0.741573033708,3,0,8,7,D Seaboard Div 1,1,Seaboard,CorbblahJ
65,25,GoffP,6,14,5,17,-3,65,58,1.12068965517,25,0,0.386666666667,68,61,1.11475409836,23,0.752688172043,2,0.386666666667,1.13935483871,0.752688172043,0,0,7,26,E Coastal Div 2,21,Coastal,ReynaldoA
65,25,GoldbardI,8,16,1,15,-15,68,60,1.13333333333,23,0,0.434782608696,83,66,1.25757575758,36,0.653846153846,-13,0.434782608696,1.08862876254,0.653846153846,0,2,3,17,E Skyline Div 2,26,Skyline,OttenbergE
65,25,GoldbardL,10,11,4,23,2,63,55,1.14545454545,26,0,0.381944444444,61,53,1.15094339623,26,0.707865168539,0,0.381944444444,1.08980961298,0.707865168539,1,1,5,15,E Skyline Div 2,14,Skyline,OttenbergE
65,25,GoldbergExtraordinaire,17,5,3,37,59,96,68,1.41176470588,40,0,0.453333333333,37,35,1.05714285714,17,0.738461538462,23,0.453333333333,1.19179487179,0.738461538462,5,0,7,10,E Midland Div 2,1,Midland,MorganEM
65,25,GoldenBK,14,7,4,32,26,73,57,1.28070175439,34,0,0.38,47,45,1.04444444444,16,0.780821917808,18,0.38,1.16082191781,0.780821917808,2,0,4,15,E Skyline Div 2,5,Skyline,OttenbergE
65,25,GoldenR,16,5,4,35,51,105,74,1.41891891892,39,0,0.513888888889,54,43,1.25581395349,26,0.643835616438,13,0.513888888889,1.15772450533,0.643835616438,2,1,8,19,E Sequoia Div 2,4,Sequoia,SorensonG
65,25,GoldJJ,7,12,6,18,-14,57,39,1.46153846154,35,0,0.282608695652,71,52,1.36538461538,36,0.581395348837,-1,0.282608695652,0.864004044489,0.581395348837,1,2,7,20,E Horizon Div 1,21,Horizon,BryantK
65,25,GoldK,10,11,4,24,12,92,79,1.16455696203,20,0,0.526666666667,80,66,1.21212121212,30,0.69387755102,-10,0.526666666667,1.22054421769,0.69387755102,0,0,8,14,D Frontier Div 1,20,Frontier,BraggR
65,25,GoldmanJ,10,12,3,23,2,87,71,1.22535211268,28,0,0.473333333333,85,71,1.19718309859,27,0.721649484536,1,0.473333333333,1.19498281787,0.721649484536,1,0,7,25,C Seaboard,20,Seaboard,MatrosM
65,25,GoldmanK,6,17,2,13,-24,109,86,1.26744186047,29,0,0.597222222222,133,94,1.41489361702,37,0.588888888889,-8,0.597222222222,1.18611111111,0.588888888889,1,1,9,13,B Horizon,27,Horizon,RyderM
65,25,GoldnerJ,12,12,1,25,-9,82,60,1.36666666667,43,0,0.4,91,68,1.33823529412,25,0.652777777778,18,0.4,1.05277777778,0.652777777778,0,0,9,12,R Coastal Div 1,15,Coastal,ReynaldoA
65,25,GoldRF,12,10,3,27,12,136,94,1.44680851064,43,0,0.626666666667,124,94,1.31914893617,25,0.702380952381,18,0.626666666667,1.32904761905,0.702380952381,1,0,14,4,B Horizon,12,Horizon,MudrakJ
65,25,GoldsteinB,10,13,2,22,-11,138,102,1.35294117647,26,0,0.68,149,107,1.39252336449,28,0.645569620253,-2,0.68,1.32556962025,0.645569620253,1,0,14,14,A Pacific,16,Pacific,CondonNJ
65,25,GoldsteinR,11,9,5,27,9,84,69,1.21739130435,30,0,0.46,75,64,1.171875,26,0.723404255319,4,0.46,1.18340425532,0.723404255319,0,0,4,16,D Midland Div 2,8,Midland,BennettT
65,25,GolsenE,14,3,8,36,45,102,72,1.41666666667,44,0,0.48,57,50,1.14,18,0.75,26,0.48,1.23,0.75,5,0,6,15,R Highland Div 2,4,Highland,JonesC
65,25,GolsenJ,6,14,5,17,-24,100,79,1.26582278481,28,0,0.526666666667,124,90,1.37777777778,35,0.619565217391,-7,0.526666666667,1.14623188406,0.619565217391,0,0,8,11,B Highland,22,Highland,JonesC
65,25,GomesC,10,12,3,23,-10,132,99,1.33333333333,29,0,0.66,142,100,1.42,34,0.595238095238,-5,0.66,1.25523809524,0.595238095238,0,0,12,7,A Sequoia,16,Sequoia,YoungS
65,25,GomezT,10,10,5,25,-13,85,69,1.23188405797,32,0,0.46,98,81,1.20987654321,29,0.72380952381,3,0.46,1.18380952381,0.72380952381,0,0,5,11,D Pacific Div 1,17,Pacific,SchwartzT
65,25,GonsalvesD,7,17,1,14,-38,69,60,1.15,25,0,0.416666666667,107,76,1.40789473684,34,0.585365853659,-9,0.416666666667,1.00203252033,0.585365853659,0,1,4,21,D Pacific Div 2,29,Pacific,PenroseB
65,25,GonzalesJ,7,15,3,17,-29,61,47,1.29787234043,34,0,0.313333333333,90,68,1.32352941176,28,0.65,6,0.313333333333,0.963333333333,0.65,2,0,4,12,R Seaboard Div 1,20,Seaboard,MatrosM
65,25,GonzalezG,16,8,1,33,24,112,88,1.27272727273,28,0,0.586666666667,88,70,1.25714285714,34,0.666666666667,-6,0.586666666667,1.25333333333,0.666666666667,0,0,10,19,D Horizon Div 2,4,Horizon,McClaryT
65,25,GoochS,13,8,4,30,10,147,113,1.30088495575,18,0,0.753333333333,137,97,1.41237113402,40,0.587628865979,-22,0.753333333333,1.34096219931,0.587628865979,0,0,12,6,B Frontier,3,Frontier,WilliamsN
65,25,GoodeM,17,3,5,39,40,188,134,1.40298507463,8,0,0.893333333333,148,106,1.39622641509,31,0.630952380952,-23,0.893333333333,1.52428571429,0.630952380952,0,0,17,4,A Pacific,2,Pacific,GoodeM
65,25,GoodmanDL,9,9,7,25,9,155,115,1.34782608696,20,0,0.766666666667,146,103,1.41747572816,32,0.604938271605,-12,0.766666666667,1.37160493827,0.604938271605,1,0,14,12,A Seaboard,14,Seaboard,TerpstraR
65,25,GoodmanE,9,10,6,24,-6,82,62,1.32258064516,39,0,0.413333333333,88,69,1.27536231884,32,0.663157894737,7,0.413333333333,1.07649122807,0.663157894737,1,0,5,24,D Metro Div 2,17,Metro,ZawistowskiS
65,25,GoodreauS,8,11,6,22,-11,117,88,1.32954545455,31,0,0.586666666667,128,93,1.37634408602,35,0.623655913978,-4,0.586666666667,1.21032258065,0.623655913978,1,0,9,16,B Central,15,Central,VeredJ
65,25,GordonA,11,11,3,25,12,145,103,1.40776699029,32,0,0.686666666667,133,100,1.33,28,0.688888888889,4,0.686666666667,1.37555555556,0.688888888889,0,0,14,15,B Pacific,11,Pacific,BasinK
65,25,GordonT,7,17,1,15,-37,117,92,1.27173913043,26,0,0.613333333333,154,108,1.42592592593,24,0.625,2,0.613333333333,1.23833333333,0.625,1,0,7,12,A Meridian,27,Meridian,MatthewsP
65,25,GormanA,10,11,4,22,-4,71,62,1.14516129032,28,0,0.449275362319,75,64,1.171875,25,0.728260869565,3,0.449275362319,1.17753623188,0.728260869565,1,2,4,21,D Seaboard Div 1,13,Seaboard,MatrosM
65,25,GorowaraC,10,15,0,20,-14,103,76,1.35526315789,38,0,0.506666666667,117,89,1.31460674157,26,0.694117647059,12,0.506666666667,1.20078431373,0.694117647059,2,0,11,21,B Meridian,20,Meridian,MatthewsP
65,25,GossettN,10,14,1,21,-2,69,58,1.18965517241,31,0,0.386666666667,71,59,1.20338983051,30,0.684210526316,1,0.386666666667,1.07087719298,0.684210526316,1,0,6,21,E Pacific Div 1,17,Pacific,LovejoyA
65,25,GossJ,16,7,2,34,34,101,77,1.31168831169,37,0,0.513333333333,67,54,1.24074074074,32,0.652173913043,5,0.513333333333,1.16550724638,0.652173913043,0,0,9,19,D Coastal Div 2,3,Coastal,RipsteinE
65,25,GothelfE,9,11,5,22,-6,50,42,1.19047619048,31,0,0.291666666667,56,42,1.33333333333,35,0.583333333333,-4,0.291666666667,0.875,0.583333333333,3,1,4,26,E Frontier Div 2,19,Frontier,WeitzmanM
65,25,GottschlichA,9,13,3,21,-14,105,81,1.2962962963,34,0,0.54,119,86,1.38372093023,42,0.596153846154,-8,0.54,1.13615384615,0.596153846154,0,0,10,17,C Coastal,21,Coastal,O'ConnorT
65,25,GoughCo,5,17,3,12,-52,25,22,1.13636363636,19,0,0.152777777778,77,59,1.30508474576,31,0.635294117647,-12,0.152777777778,0.788071895425,0.635294117647,1,1,3,9,R Skyline Div 2,27,Skyline,OttenbergE
65,25,GrabarskyT,7,16,2,14,-28,70,54,1.2962962963,33,0,0.391304347826,98,68,1.44117647059,41,0.544444444444,-8,0.391304347826,0.935748792271,0.544444444444,2,2,5,8,C Meridian,28,Meridian,AlkalayG
65,25,GradyP,11,10,4,25,1,170,119,1.42857142857,24,0,0.826388888889,169,117,1.44444444444,29,0.591549295775,-5,0.826388888889,1.41793818466,0.591549295775,0,1,18,3,A Sequoia,14,Sequoia,SheikoS
65,25,GrahamC,9,11,5,22,8,90,60,1.5,49,0,0.416666666667,82,66,1.24242424242,33,0.67,16,0.416666666667,1.08666666667,0.67,2,1,6,16,D Skyline Div 1,17,Skyline,LutherS
65,25,GrahamD,13,9,3,29,30,143,105,1.3619047619,29,0,0.7,113,86,1.31395348837,32,0.666666666667,-3,0.7,1.36666666667,0.666666666667,0,0,13,11,B Midland,6,Midland,MorganEM
65,25,GrahamJ,11,9,5,27,5,119,96,1.23958333333,23,0,0.64,114,81,1.40740740741,37,0.584269662921,-14,0.64,1.22426966292,0.584269662921,0,0,9,13,C Central Div 1,9,Central,ScheelerD
65,25,GrahamT2,9,14,2,20,-37,47,37,1.27027027027,30,0,0.246666666667,84,63,1.33333333333,32,0.623529411765,-2,0.246666666667,0.870196078431,0.623529411765,2,0,6,33,R Skyline Div 3,22,Skyline,LutherS
65,25,GraifL,9,11,5,19,-4,69,62,1.11290322581,21,0,0.492063492063,73,54,1.35185185185,37,0.588888888889,-16,0.492063492063,1.08095238095,0.588888888889,1,4,3,6,E Coastal Div 1,17,Coastal,OkrentD
65,25,GrantLT,12,12,1,25,-14,53,52,1.01923076923,22,0,0.346666666667,67,57,1.17543859649,24,0.717647058824,-2,0.346666666667,1.06431372549,0.717647058824,0,0,3,19,E Memorial Div 1,13,Memorial,DeMayC
65,25,GrantM,9,11,5,22,-5,130,99,1.31313131313,24,0,0.6875,135,98,1.37755102041,22,0.676470588235,2,0.6875,1.36397058824,0.676470588235,3,1,9,6,A Midland,19,Midland,BallisterE
65,25,GraterolJ,7,15,3,17,-22,33,31,1.06451612903,17,0,0.206666666667,55,50,1.1,26,0.717391304348,-9,0.206666666667,0.924057971014,0.717391304348,1,0,3,18,E Pacific Div 2,22,Pacific,ShapiroA
65,25,GravesA,15,8,2,32,25,104,72,1.44444444444,45,0,0.48,79,53,1.49056603774,41,0.506024096386,4,0.48,0.986024096386,0.506024096386,3,0,10,20,R Skyline Div 3,6,Skyline,LoveB
65,25,GravitzB,6,14,5,17,-29,71,64,1.109375,23,0,0.426666666667,100,78,1.28205128205,36,0.660377358491,-13,0.426666666667,1.08704402516,0.660377358491,0,0,4,15,D Skyline Div 2,24,Skyline,SamburgM
65,25,GrayI,7,15,3,17,-37,123,98,1.25510204082,20,0,0.653333333333,160,115,1.39130434783,23,0.676056338028,-3,0.653333333333,1.32938967136,0.676056338028,0,0,8,15,A Horizon,23,Horizon,RyderM
65,25,GraysonA2,10,10,5,25,0,91,68,1.33823529412,37,0,0.453333333333,91,60,1.51666666667,41,0.4875,-4,0.453333333333,0.940833333333,0.4875,0,0,10,20,R Coastal Div 2,9,Coastal,MateraM
65,25,GraysonM,7,15,3,17,-15,62,57,1.08771929825,27,0,0.38,77,67,1.14925373134,24,0.747368421053,3,0.38,1.12736842105,0.747368421053,1,0,4,23,D Coastal Div 2,21,Coastal,MateraM
65,25,Grayt,10,9,6,26,3,129,100,1.29,24,0,0.666666666667,126,95,1.32631578947,25,0.698795180723,-1,0.666666666667,1.36546184739,0.698795180723,0,0,9,14,B Metro,10,Metro,WechtB
65,25,GrebinarP,10,11,4,24,-15,57,42,1.35714285714,37,0,0.28,72,52,1.38461538462,35,0.573170731707,2,0.28,0.853170731707,0.573170731707,1,0,8,13,E Frontier Div 2,17,Frontier,FaustM
65,25,GrecoD,19,4,2,40,55,149,107,1.39252336449,29,0,0.713333333333,94,75,1.25333333333,24,0.717647058824,5,0.713333333333,1.43098039216,0.717647058824,1,0,12,11,R Seaboard Div 2,3,Seaboard,RosenbergAM
65,25,GrecoG,13,10,2,28,1,94,72,1.30555555556,37,0,0.48,93,68,1.36764705882,37,0.597826086957,0,0.48,1.07782608696,0.597826086957,1,0,8,14,R Seaboard Div 2,12,Seaboard,RosenbergAM
65,25,GreeleyA,19,3,3,40,61,144,101,1.42574257426,35,0,0.701388888889,83,61,1.3606557377,38,0.591397849462,-3,0.701388888889,1.29278673835,0.591397849462,0,1,13,9,R Coastal Div 2,2,Coastal,GazzolaT
65,25,GreeneB,15,7,3,31,35,148,104,1.42307692308,28,0,0.753623188406,113,79,1.43037974684,41,0.559139784946,-13,0.753623188406,1.31276297335,0.559139784946,1,2,12,3,R Central Div 1,8,Central,ZuffranieriJ
65,25,GreeneK,12,10,3,27,25,98,72,1.36111111111,41,0,0.48,73,55,1.32727272727,32,0.614457831325,9,0.48,1.09445783133,0.614457831325,2,0,9,22,R Frontier Div 1,11,Frontier,PaquetP
65,25,GreenePea,9,11,5,23,-7,86,70,1.22857142857,34,0,0.466666666667,93,75,1.24,27,0.709677419355,7,0.466666666667,1.17634408602,0.709677419355,2,0,8,16,C Midland,22,Midland,MorganEM
65,25,GreenJ,9,13,3,19,-13,76,58,1.31034482759,34,0,0.420289855072,89,62,1.43548387097,37,0.548780487805,-3,0.420289855072,0.969070342877,0.548780487805,0,2,6,18,R Central Div 2,18,Central,WhitlockS
65,25,GreenK,14,9,2,30,5,78,65,1.2,33,0,0.433333333333,73,62,1.17741935484,30,0.7,3,0.433333333333,1.13333333333,0.7,0,0,6,16,D Corridor Div 1,6,Corridor,BreedingJ
65,25,GreenM2,11,11,3,25,2,112,84,1.33333333333,41,0,0.56,110,78,1.41025641026,31,0.592105263158,10,0.56,1.15210526316,0.592105263158,2,0,8,7,R Corridor Div 2,8,Corridor,RafalA
65,25,GreenR,6,14,5,9,-25,42,27,1.55555555556,28,0,0.264705882353,67,51,1.3137254902,34,0.609195402299,-6,0.264705882353,0.873901284652,0.609195402299,0,8,6,8,R Meridian Div 1,26,Meridian,AlkalayG
65,25,GreenS,5,16,4,14,-45,93,72,1.29166666667,33,0,0.48,138,99,1.39393939394,25,0.647887323944,8,0.48,1.12788732394,0.647887323944,2,0,4,18,B Central,24,Central,von WalterH
65,25,GreenspanB,13,8,4,30,8,74,59,1.25423728814,38,0,0.393333333333,66,55,1.2,27,0.689655172414,11,0.393333333333,1.08298850575,0.689655172414,1,0,8,19,E Sequoia Div 1,6,Sequoia,YoungS
65,25,GreenwichJG3,5,15,5,15,-43,63,58,1.08620689655,22,0,0.386666666667,106,83,1.27710843373,27,0.703296703297,-5,0.386666666667,1.08996336996,0.703296703297,0,0,4,23,R Maritime Div 1,27,Maritime,DiGiorgioN
65,25,GreenwoodL,16,7,2,34,25,87,70,1.24285714286,34,0,0.466666666667,62,55,1.12727272727,19,0.759493670886,15,0.466666666667,1.22616033755,0.759493670886,2,0,6,20,E Central Div 1,4,Central,GreenwoodL
65,25,GreenwoodS,8,10,7,23,8,59,56,1.05357142857,21,0,0.373333333333,51,45,1.13333333333,27,0.689655172414,-6,0.373333333333,1.06298850575,0.689655172414,1,0,4,20,E Skyline Div 3,15,Skyline,LutherS
65,25,GreenzweigG,13,10,2,28,12,112,74,1.51351351351,44,0,0.493333333333,100,70,1.42857142857,42,0.553191489362,2,0.493333333333,1.0465248227,0.553191489362,0,0,11,15,R Maritime Div 2,8,Maritime,WolpertL
65,25,GreggD,16,8,1,30,10,105,77,1.36363636364,35,0,0.583333333333,95,71,1.33802816901,35,0.623655913978,0,0.583333333333,1.20698924731,0.623655913978,0,3,12,9,D Sequoia Div 2,5,Sequoia,TanJ
65,25,GregoryK,13,8,4,29,23,110,84,1.30952380952,32,0,0.583333333333,87,74,1.17567567568,27,0.735294117647,5,0.583333333333,1.31862745098,0.735294117647,1,1,10,9,C Maritime,7,Maritime,TowJ
65,25,GreinE,13,9,3,29,0,79,57,1.38596491228,40,0,0.38,79,58,1.36206896552,34,0.595238095238,6,0.38,0.975238095238,0.595238095238,1,0,9,16,R Maritime Div 1,11,Maritime,GodfreyR
65,25,GremliJ,16,7,2,33,23,111,87,1.27586206897,29,0,0.604166666667,88,70,1.25714285714,22,0.717948717949,7,0.604166666667,1.32211538462,0.717948717949,3,1,9,9,C Corridor,3,Corridor,RafalA
65,25,GressG,10,9,6,26,20,118,91,1.2967032967,33,0,0.606666666667,98,76,1.28947368421,28,0.681818181818,5,0.606666666667,1.28848484848,0.681818181818,3,0,7,13,C Pacific,12,Pacific,BasinK
65,25,GreszesS,8,13,4,20,-26,49,38,1.28947368421,30,0,0.253333333333,75,60,1.25,27,0.678571428571,3,0.253333333333,0.931904761905,0.678571428571,2,0,2,19,R Coastal Div 2,14,Coastal,MateraM
65,25,GreyA,11,12,2,22,-5,55,53,1.03773584906,20,0,0.384057971014,60,50,1.2,26,0.682926829268,-6,0.384057971014,1.06698480028,0.682926829268,0,2,5,19,E Midland Div 2,11,Midland,MorganEM
65,25,GriffinN,20,3,2,42,38,83,68,1.22058823529,31,0,0.453333333333,45,36,1.25,31,0.6125,0,0.453333333333,1.06583333333,0.6125,0,0,8,23,E Corridor Div 1,1,Corridor,KochanB
65,25,GriffinP,7,11,7,21,-12,45,46,0.978260869565,22,0,0.306666666667,57,49,1.16326530612,26,0.694117647059,-4,0.306666666667,1.00078431373,0.694117647059,0,0,2,13,E Pacific Div 1,18,Pacific,GruenspechtJ
65,25,GriffisJ,9,12,4,22,-6,86,68,1.26470588235,37,0,0.453333333333,92,72,1.27777777778,35,0.656862745098,2,0.453333333333,1.11019607843,0.656862745098,0,0,6,16,D Sequoia Div 1,19,Sequoia,IngramB
65,25,GrigorasR,11,9,5,27,10,86,69,1.24637681159,34,0,0.46,76,55,1.38181818182,36,0.576470588235,-2,0.46,1.03647058824,0.576470588235,0,0,8,13,R Meridian Div 1,9,Meridian,AastorpH
65,25,GrimesJ,12,11,2,26,12,74,57,1.29824561404,38,0,0.38,62,52,1.19230769231,28,0.681818181818,10,0.38,1.06181818182,0.681818181818,1,0,6,24,E Skyline Div 1,13,Skyline,CatelinetP
65,25,GrimesJ2,14,7,4,32,33,138,100,1.38,37,0,0.666666666667,105,81,1.2962962963,27,0.689655172414,10,0.666666666667,1.35632183908,0.689655172414,2,0,14,6,C Pacific,5,Pacific,GoodeM
65,25,GrimesR,12,7,6,30,14,176,123,1.43089430894,22,0,0.82,162,117,1.38461538462,18,0.714285714286,4,0.82,1.53428571429,0.714285714286,1,0,19,7,A Skyline,5,Skyline,PeskinK
65,25,GroceV,16,7,2,34,38,148,101,1.46534653465,39,0,0.673333333333,110,85,1.29411764706,34,0.669902912621,5,0.673333333333,1.34323624595,0.669902912621,0,0,15,11,B Memorial,3,Memorial,GroceV
65,25,GroendykeE,13,6,6,32,27,74,55,1.34545454545,37,0,0.366666666667,47,45,1.04444444444,17,0.773333333333,20,0.366666666667,1.14,0.773333333333,2,0,9,16,E Midland Div 1,1,Midland,KushnerAB
65,25,GrossB,9,10,6,24,-10,155,116,1.33620689655,15,0,0.773333333333,165,121,1.36363636364,13,0.779661016949,2,0.773333333333,1.55299435028,0.779661016949,0,0,13,7,A Maritime,15,Maritime,KenneyJ
65,25,GrossiC,14,7,4,32,24,108,84,1.28571428571,33,0,0.56,84,65,1.29230769231,36,0.636363636364,-3,0.56,1.19636363636,0.636363636364,1,0,9,13,D Horizon Div 1,6,Horizon,BlosverenJ
65,25,GrossK,8,15,2,18,-25,59,50,1.18,23,0,0.333333333333,84,67,1.25373134328,30,0.677419354839,-7,0.333333333333,1.01075268817,0.677419354839,0,0,3,13,D Corridor Div 1,21,Corridor,GrossK
65,25,GrossmanP,19,5,1,39,48,108,73,1.47945205479,50,0,0.486666666667,60,57,1.05263157895,23,0.762886597938,27,0.486666666667,1.2495532646,0.762886597938,0,0,12,16,D Seaboard Div 2,2,Seaboard,WalkerB
65,25,GrossT NV,11,11,3,25,-1,126,96,1.3125,31,0,0.64,127,95,1.33684210526,30,0.67032967033,1,0.64,1.31032967033,0.67032967033,0,0,10,9,B Pacific,14,Pacific,PenroseB
65,25,GrossW,6,17,2,14,-34,66,56,1.17857142857,24,0,0.373333333333,100,74,1.35135135135,35,0.619565217391,-11,0.373333333333,0.992898550725,0.619565217391,0,0,4,24,D Maritime Div 1,29,Maritime,KenneyJ
65,25,GroverR,8,16,1,17,-19,63,49,1.28571428571,35,0,0.326666666667,82,56,1.46428571429,39,0.524390243902,-4,0.326666666667,0.851056910569,0.524390243902,1,0,7,21,R Meridian Div 2,20,Meridian,PearsonA
65,25,GrovesE,7,14,4,18,-25,42,44,0.954545454545,22,0,0.293333333333,67,54,1.24074074074,28,0.666666666667,-6,0.293333333333,0.96,0.666666666667,0,0,4,15,E Meridian Div 2,24,Meridian,RossC
65,25,GrubbC,11,12,2,24,1,133,102,1.30392156863,23,0,0.68,132,98,1.34693877551,30,0.666666666667,-7,0.68,1.34666666667,0.666666666667,0,0,12,8,B Maritime,15,Maritime,BruceM
65,25,GrubbsC,16,5,4,36,41,104,76,1.36842105263,39,0,0.506666666667,63,56,1.125,25,0.728260869565,14,0.506666666667,1.23492753623,0.728260869565,1,0,9,14,R Meridian Div 2,3,Meridian,LevyB
65,25,GruberA,2,20,3,3,-74,29,22,1.31818181818,21,0,0.174603174603,103,76,1.35526315789,37,0.614583333333,-16,0.174603174603,0.789186507937,0.614583333333,0,4,2,21,R Pacific Div 2,24,Pacific,SchwartzT
65,25,GrusJ,9,15,1,19,-16,110,74,1.48648648649,50,0,0.493333333333,126,93,1.35483870968,34,0.642105263158,16,0.493333333333,1.13543859649,0.642105263158,0,0,15,30,C Horizon Div 2,17,Horizon,MandellJ
65,25,GrzesiakJ,9,8,8,26,10,160,119,1.34453781513,18,0,0.793333333333,150,113,1.32743362832,9,0.842105263158,9,0.793333333333,1.63543859649,0.842105263158,1,0,11,6,A Frontier,9,Frontier,WilliamsN
65,25,GuagnoM,7,16,2,15,-22,80,61,1.31147540984,37,0,0.423611111111,102,73,1.39726027397,38,0.582417582418,-1,0.423611111111,1.00602869353,0.582417582418,1,1,7,22,R Skyline Div 1,24,Skyline,EdwardsG
65,25,GuanS,7,11,7,21,-13,44,49,0.897959183673,18,0,0.326666666667,57,53,1.07547169811,23,0.747252747253,-5,0.326666666667,1.07391941392,0.747252747253,0,0,3,19,E Central Div 1,21,Central,VeredJ
65,25,GuckenbergerD,17,2,6,40,50,120,90,1.33333333333,32,0,0.6,70,61,1.14754098361,27,0.721649484536,5,0.6,1.32164948454,0.721649484536,0,0,8,10,D Memorial Div 1,1,Memorial,Ibbott
65,25,GuerrasioM,8,13,4,20,-15,76,61,1.24590163934,31,0,0.406666666667,91,71,1.28169014085,31,0.666666666667,0,0.406666666667,1.07333333333,0.666666666667,1,0,4,23,D Frontier Div 2,21,Frontier,BurgerM
65,25,GuessA,14,6,5,33,42,80,58,1.37931034483,41,0,0.386666666667,38,36,1.05555555556,19,0.728571428571,22,0.386666666667,1.11523809524,0.728571428571,1,0,6,14,E Memorial Div 2,3,Memorial,GarveyJ
65,25,GuhaR,9,14,2,20,-19,82,62,1.32258064516,40,0,0.413333333333,101,77,1.31168831169,34,0.649484536082,6,0.413333333333,1.06281786942,0.649484536082,0,0,7,12,C Sequoia,13,Sequoia,TanJ
65,25,GuiceT,8,14,3,18,-11,95,73,1.30136986301,30,0,0.506944444444,106,81,1.30864197531,37,0.647619047619,-7,0.506944444444,1.15456349206,0.647619047619,0,1,7,16,C Sequoia,16,Sequoia,SorensonG
